customer_id,customer_segment,registration_date,total_spent,avg_order_value,total_orders,first_purchase,last_purchase,customer_lifetime_days,recency_days,spending_tier,order_frequency_tier
CUST_01157,Budget,2022-02-20,5524.61,552.461,10,2022-07-17,2024-08-23,768,9,Premium,Occasional
CUST_01158,Budget,2022-02-04,1672.18,152.01636363636365,11,2022-01-30,2024-06-13,865,80,Low,Regular
CUST_01159,Regular,2022-03-10,5651.88,403.7057142857143,14,2022-01-29,2024-08-16,930,16,Premium,Frequent
CUST_01160,Budget,2022-02-18,782.88,111.84,7,2022-03-08,2023-10-03,574,334,Low,Infrequent
CUST_01161,Regular,2022-07-11,2955.36,211.09714285714287,14,2022-03-01,2024-02-02,703,212,Medium,Frequent
CUST_01162,Regular,2022-03-11,4403.25,366.9375,12,2022-01-24,2024-06-05,863,88,High,Regular
CUST_01163,Regular,2022-05-06,1830.6399999999999,228.82999999999998,8,2022-10-23,2024-06-15,601,78,Low,Infrequent
CUST_01164,Budget,2022-05-09,1246.65,89.04642857142858,14,2022-01-31,2024-08-17,929,15,Low,Frequent
CUST_01165,Budget,2022-04-10,1371.98,195.99714285714285,7,2022-02-10,2024-05-13,823,111,Low,Infrequent
CUST_01166,Budget,2022-07-01,3701.78,264.41285714285715,14,2022-02-26,2024-07-26,881,37,High,Frequent
CUST_01167,Regular,2022-12-30,8726.34,1745.268,5,2022-05-04,2023-04-23,354,497,Premium,Infrequent
CUST_01168,Premium,2022-01-31,3185.0,318.5,10,2022-05-03,2024-07-23,812,40,Medium,Occasional
CUST_01169,Budget,2022-02-05,1219.74,174.24857142857144,7,2022-02-11,2024-05-27,836,97,Low,Infrequent
CUST_01170,Premium,2022-12-30,14411.83,1200.9858333333334,12,2022-02-20,2024-06-26,857,67,Premium,Regular
CUST_01171,Premium,2022-12-08,13606.07,1236.9154545454546,11,2022-02-12,2024-02-28,746,186,Premium,Regular
CUST_01172,Regular,2022-06-12,3817.3300000000004,347.03000000000003,11,2022-02-18,2024-08-30,924,2,High,Regular
CUST_01173,Regular,2022-09-27,2178.38,242.04222222222222,9,2022-06-07,2024-06-22,746,71,Medium,Occasional
CUST_01174,Regular,2022-12-02,1886.81,235.85125,8,2022-04-25,2024-05-26,762,98,Low,Infrequent
CUST_01175,Regular,2022-04-16,3414.22,341.42199999999997,10,2022-01-14,2024-01-23,739,222,High,Occasional
CUST_01176,Budget,2022-03-11,4170.1900000000005,521.2737500000001,8,2022-03-12,2024-07-13,854,50,High,Infrequent
CUST_01177,Premium,2022-10-28,2177.79,217.779,10,2022-01-23,2024-08-11,931,21,Medium,Occasional
CUST_01178,Budget,2022-04-17,4434.27,443.427,10,2022-03-16,2024-06-18,825,75,High,Occasional
CUST_01179,Premium,2022-09-07,15768.71,1752.0788888888887,9,2022-06-17,2024-06-15,729,78,Premium,Occasional
CUST_01180,Regular,2022-01-21,4008.34,400.834,10,2022-03-15,2024-07-23,861,40,High,Occasional
CUST_01181,Regular,2022-01-07,2818.71,352.33875,8,2022-01-17,2024-06-18,883,75,Medium,Infrequent
CUST_01182,Premium,2022-06-09,5230.2300000000005,475.47545454545457,11,2022-02-23,2024-03-18,754,167,High,Regular
CUST_01183,Regular,2022-05-28,1435.58,205.08285714285714,7,2022-03-04,2024-08-29,909,3,Low,Infrequent
CUST_01184,Premium,2022-07-18,8705.55,725.4625,12,2022-01-20,2024-07-11,903,52,Premium,Regular
CUST_01185,Regular,2022-06-03,7480.3,575.4076923076923,13,2022-07-03,2024-07-17,745,46,Premium,Frequent
CUST_01186,Regular,2022-05-22,3093.41,343.7122222222222,9,2022-04-03,2024-06-26,815,67,Medium,Occasional
CUST_01187,Budget,2022-11-10,2299.76,287.47,8,2022-11-03,2024-07-30,635,33,Medium,Infrequent
CUST_01188,Budget,2022-03-10,798.07,99.75875,8,2022-01-07,2024-06-03,878,90,Low,Infrequent
CUST_01189,Regular,2022-08-06,635.38,127.076,5,2022-04-04,2024-07-13,831,50,Low,Infrequent
CUST_01190,Premium,2022-11-01,5311.08,482.82545454545453,11,2022-02-01,2024-08-14,925,18,High,Regular
CUST_01191,Regular,2022-12-11,2612.36,237.48727272727274,11,2022-02-28,2024-06-21,844,72,Medium,Regular
CUST_01192,Budget,2022-06-10,4012.6800000000003,364.78909090909093,11,2022-03-02,2024-08-04,886,28,High,Regular
CUST_01193,Premium,2022-07-15,2282.61,570.6525,4,2022-05-10,2024-06-03,755,90,Medium,Infrequent
CUST_01194,Regular,2022-11-23,4876.52,406.3766666666667,12,2022-01-18,2024-06-17,881,76,High,Regular
CUST_01195,Regular,2022-10-16,3869.23,483.65375,8,2022-04-11,2024-01-26,655,219,High,Infrequent
CUST_01196,Regular,2022-03-02,1489.42,297.884,5,2023-05-11,2024-04-27,352,127,Low,Infrequent
CUST_01197,Regular,2022-01-28,7729.07,594.5438461538462,13,2022-01-05,2024-07-15,922,48,Premium,Frequent
CUST_01198,Budget,2022-06-18,444.69000000000005,88.93800000000002,5,2022-07-07,2023-03-11,247,540,Low,Infrequent
CUST_01199,Budget,2022-06-26,2069.82,229.98000000000002,9,2022-06-21,2024-03-15,633,170,Medium,Occasional
CUST_01200,Regular,2022-07-17,5989.3,855.6142857142858,7,2022-01-29,2024-08-18,932,14,Premium,Infrequent
CUST_01201,Budget,2022-11-26,6137.52,876.7885714285715,7,2022-04-14,2024-07-04,812,59,Premium,Infrequent
CUST_01202,Premium,2022-01-02,7027.37,501.955,14,2022-03-08,2024-08-24,900,8,Premium,Frequent
CUST_01203,Regular,2022-02-26,4981.84,355.8457142857143,14,2022-05-19,2024-08-21,825,11,High,Frequent
CUST_01204,Regular,2022-04-08,3178.93,244.53307692307692,13,2022-01-16,2024-08-25,952,7,Medium,Frequent
CUST_01205,Budget,2022-05-05,1178.52,147.315,8,2022-03-04,2023-08-03,517,395,Low,Infrequent
CUST_01206,Budget,2022-03-17,2039.01,226.55666666666667,9,2022-01-05,2024-08-07,945,25,Medium,Occasional
CUST_01207,Premium,2022-10-21,2995.86,272.3509090909091,11,2022-06-10,2024-06-27,748,66,Medium,Regular
CUST_01208,Budget,2022-05-18,1871.95,374.39,5,2022-01-10,2024-05-29,870,95,Low,Infrequent
CUST_01209,Budget,2022-08-31,729.4200000000001,104.20285714285716,7,2022-05-15,2023-11-29,563,277,Low,Infrequent
CUST_01210,Budget,2022-02-01,7512.5,626.0416666666666,12,2022-02-10,2024-06-01,842,92,Premium,Regular
CUST_01211,Regular,2022-01-20,10141.81,676.1206666666666,15,2022-03-07,2024-04-13,768,141,Premium,Frequent
CUST_01212,Regular,2022-03-09,2686.71,206.67000000000002,13,2022-03-03,2024-07-15,865,48,Medium,Frequent
CUST_01213,Budget,2022-08-02,1326.24,132.624,10,2022-01-18,2024-07-02,896,61,Low,Occasional
CUST_01214,Premium,2022-08-20,8732.04,727.6700000000001,12,2022-04-18,2024-07-29,833,34,Premium,Regular
CUST_01215,Budget,2022-08-02,1661.1200000000001,151.0109090909091,11,2022-01-01,2024-08-16,958,16,Low,Regular
CUST_01216,Premium,2022-09-27,3725.49,310.4575,12,2022-02-24,2024-08-16,904,16,High,Regular
CUST_01217,Regular,2022-06-17,8424.75,1053.09375,8,2022-05-24,2024-03-13,659,172,Premium,Infrequent
CUST_01218,Budget,2022-01-26,4792.37,479.23699999999997,10,2022-02-07,2024-06-16,860,77,High,Occasional
CUST_01219,Regular,2022-03-07,6203.900000000001,443.1357142857143,14,2022-08-17,2024-07-21,704,42,Premium,Frequent
CUST_01220,Premium,2022-09-11,10850.92,1205.6577777777777,9,2022-01-13,2023-11-05,661,301,Premium,Occasional
CUST_01221,Regular,2022-02-13,4028.5699999999997,366.2336363636363,11,2022-04-05,2024-07-13,830,50,High,Regular
CUST_01222,Regular,2022-08-15,1536.67,170.7411111111111,9,2022-06-08,2024-05-29,721,95,Low,Occasional
CUST_01223,Premium,2022-10-06,16163.52,1346.96,12,2022-04-12,2024-02-03,662,211,Premium,Regular
CUST_01224,Budget,2022-06-27,2652.78,331.5975,8,2022-05-03,2024-06-28,787,65,Medium,Infrequent
CUST_01225,Premium,2022-07-16,3718.05,286.00384615384615,13,2022-03-05,2024-05-01,788,123,High,Frequent
CUST_01226,Budget,2022-09-25,2475.53,309.44125,8,2023-02-04,2024-08-24,567,8,Medium,Infrequent
CUST_01227,Regular,2022-10-24,3615.14,328.6490909090909,11,2022-04-15,2024-05-12,758,112,High,Regular
CUST_01228,Regular,2022-03-26,5533.150000000001,461.09583333333336,12,2022-01-08,2024-06-02,876,91,Premium,Regular
CUST_01229,Regular,2022-02-16,1392.06,139.206,10,2022-02-12,2024-07-27,896,36,Low,Occasional
CUST_01230,Premium,2022-08-26,7201.620000000001,600.1350000000001,12,2022-03-15,2024-08-23,892,9,Premium,Regular
CUST_01231,Regular,2022-02-11,738.86,246.28666666666666,3,2022-08-27,2024-04-20,602,134,Low,Infrequent
CUST_01232,Regular,2022-09-25,4388.9,398.99090909090904,11,2022-04-19,2023-11-10,570,296,High,Regular
CUST_01233,Premium,2022-12-02,4726.39,472.639,10,2022-04-28,2024-08-17,842,15,High,Occasional
CUST_01234,Budget,2022-09-16,2479.96,247.996,10,2022-05-19,2024-08-08,812,24,Medium,Occasional
CUST_01235,Budget,2022-12-29,6424.79,494.2146153846154,13,2022-04-19,2024-07-02,805,61,Premium,Frequent
CUST_01236,Budget,2022-08-08,2422.86,201.905,12,2022-03-07,2024-05-24,809,100,Medium,Regular
CUST_01237,Regular,2022-01-08,1425.88,356.47,4,2022-09-12,2024-07-07,664,56,Low,Infrequent
CUST_01238,Budget,2022-06-25,2652.02,176.80133333333333,15,2022-01-19,2024-08-13,937,19,Medium,Frequent
CUST_01239,Premium,2022-09-17,9130.86,608.724,15,2022-01-09,2024-08-13,947,19,Premium,Frequent
CUST_01240,Budget,2022-09-03,2483.9700000000003,248.39700000000002,10,2022-01-18,2024-06-14,878,79,Medium,Occasional
CUST_01241,Budget,2022-05-17,2545.22,231.38363636363636,11,2022-01-31,2024-08-25,937,7,Medium,Regular
CUST_01242,Budget,2022-10-29,1465.71,183.21375,8,2022-05-29,2023-12-09,559,267,Low,Infrequent
CUST_01243,Regular,2022-05-09,5026.3,502.63,10,2022-03-12,2024-07-19,860,44,High,Occasional
CUST_01244,Regular,2022-01-21,3697.57,336.1427272727273,11,2022-08-08,2024-07-13,705,50,High,Regular
CUST_01245,Budget,2022-06-11,1433.36,238.89333333333332,6,2022-01-14,2024-04-17,824,137,Low,Infrequent
CUST_01246,Premium,2022-04-12,10749.800000000001,977.2545454545456,11,2022-02-21,2024-04-07,776,147,Premium,Regular
CUST_01247,Budget,2022-02-28,1918.49,191.849,10,2022-10-07,2024-07-30,662,33,Low,Occasional
CUST_01248,Premium,2022-10-10,4043.6600000000003,404.36600000000004,10,2022-01-22,2024-06-02,862,91,High,Occasional
CUST_01249,Regular,2022-05-11,6714.389999999999,839.2987499999999,8,2022-02-16,2024-03-02,745,183,Premium,Infrequent
CUST_01250,Regular,2022-10-08,6520.57,407.535625,16,2022-02-02,2024-08-02,912,30,Premium,Frequent
CUST_01251,Budget,2022-06-03,2280.82,190.06833333333336,12,2022-05-08,2024-08-13,828,19,Medium,Regular
CUST_01252,Premium,2022-05-13,15789.039999999999,928.7670588235294,17,2022-08-15,2024-05-29,653,95,Premium,Frequent
CUST_01253,Budget,2022-09-22,1689.0900000000001,187.67666666666668,9,2022-01-03,2024-05-10,858,114,Low,Occasional
CUST_01254,Budget,2022-05-14,6345.76,906.5371428571428,7,2022-03-19,2024-05-14,787,110,Premium,Infrequent
CUST_01255,Budget,2022-12-30,3185.9900000000002,353.9988888888889,9,2022-07-10,2024-07-14,735,49,Medium,Occasional
CUST_01256,Regular,2022-08-01,3573.68,297.8066666666667,12,2022-02-21,2024-08-26,917,6,High,Regular
CUST_01257,Regular,2022-05-11,3478.9500000000003,434.86875000000003,8,2022-07-31,2024-06-08,678,85,High,Infrequent
CUST_01258,Budget,2022-10-13,1224.21,204.035,6,2022-10-07,2024-01-05,455,240,Low,Infrequent
CUST_01259,Premium,2022-10-04,4015.08,446.12,9,2022-01-16,2024-08-27,954,5,High,Occasional
CUST_01260,Premium,2022-08-06,3420.18,488.59714285714284,7,2022-01-15,2024-08-22,950,10,High,Infrequent
CUST_01261,Premium,2022-06-12,872.95,290.98333333333335,3,2022-08-17,2024-07-17,700,46,Low,Infrequent
CUST_01262,Premium,2022-02-10,5372.53,488.41181818181815,11,2022-01-22,2024-07-18,908,45,Premium,Regular
CUST_01263,Budget,2022-12-04,6108.6900000000005,555.3354545454546,11,2022-05-29,2024-07-24,787,39,Premium,Regular
CUST_01264,Budget,2022-10-06,1110.73,138.84125,8,2022-11-26,2024-04-11,502,143,Low,Infrequent
CUST_01265,Regular,2022-05-30,2324.84,258.3155555555556,9,2022-06-03,2024-05-27,724,97,Medium,Occasional
CUST_01266,Budget,2022-04-18,476.7,52.96666666666667,9,2022-03-12,2024-08-24,896,8,Low,Occasional
CUST_01267,Regular,2022-09-28,2853.3900000000003,475.56500000000005,6,2022-03-16,2023-05-07,417,483,Medium,Infrequent
CUST_01268,Regular,2022-10-16,2825.13,353.14125,8,2022-05-03,2024-04-09,707,145,Medium,Infrequent
CUST_01269,Premium,2022-09-29,9312.039999999999,547.7670588235294,17,2022-01-26,2024-08-24,941,8,Premium,Frequent
CUST_01270,Premium,2022-09-05,9786.07,752.7746153846153,13,2022-06-11,2024-05-24,713,100,Premium,Frequent
CUST_01271,Premium,2022-07-20,12489.130000000001,1040.7608333333335,12,2022-09-02,2024-05-24,630,100,Premium,Regular
CUST_01272,Regular,2022-01-01,6237.8099999999995,415.854,15,2022-05-17,2024-07-17,792,46,Premium,Frequent
CUST_01273,Budget,2022-12-09,4048.92,311.4553846153846,13,2022-01-14,2024-08-20,949,12,High,Frequent
CUST_01274,Premium,2022-03-08,7076.66,589.7216666666667,12,2022-05-09,2024-06-19,772,74,Premium,Regular
CUST_01275,Regular,2022-10-30,3585.0699999999997,325.9154545454545,11,2022-04-21,2024-08-21,853,11,High,Regular
CUST_01276,Regular,2022-07-10,1494.69,149.469,10,2022-02-08,2024-08-12,916,20,Low,Occasional
CUST_01277,Premium,2022-11-09,5134.049999999999,641.7562499999999,8,2022-01-27,2024-05-01,825,123,High,Infrequent
CUST_01278,Regular,2022-10-29,3824.75,347.70454545454544,11,2022-04-09,2024-07-16,829,47,High,Regular
CUST_01279,Budget,2022-02-08,3685.72,368.572,10,2022-03-09,2024-08-10,885,22,High,Occasional
CUST_01280,Budget,2022-09-09,4754.38,396.1983333333333,12,2022-02-06,2024-07-04,879,59,High,Regular
CUST_01281,Regular,2022-07-29,1553.81,221.97285714285712,7,2022-05-29,2024-01-11,592,234,Low,Infrequent
CUST_01282,Regular,2022-05-14,908.73,113.59125,8,2022-05-03,2024-02-24,662,190,Low,Infrequent
CUST_01283,Regular,2022-04-01,831.36,118.76571428571428,7,2022-02-09,2024-04-09,790,145,Low,Infrequent
CUST_01284,Regular,2022-02-15,2368.44,215.31272727272727,11,2022-01-23,2024-07-14,903,49,Medium,Regular
CUST_01285,Regular,2022-04-10,3576.7200000000003,596.12,6,2022-01-31,2023-10-02,609,335,High,Infrequent
CUST_01286,Regular,2022-07-09,2788.7200000000003,557.744,5,2022-01-12,2024-06-16,886,77,Medium,Infrequent
CUST_01287,Regular,2022-01-30,1132.68,125.85333333333334,9,2022-03-14,2024-08-15,885,17,Low,Occasional
CUST_01288,Budget,2022-03-25,1282.79,142.53222222222223,9,2022-02-16,2024-07-25,890,38,Low,Occasional
CUST_01289,Premium,2022-12-10,8948.199999999999,1118.5249999999999,8,2022-02-15,2024-05-13,818,111,Premium,Infrequent
CUST_01290,Premium,2022-04-12,5837.79,729.72375,8,2022-03-15,2024-07-29,867,34,Premium,Infrequent
CUST_01291,Regular,2022-03-24,2347.27,335.32428571428574,7,2022-02-22,2024-08-27,917,5,Medium,Infrequent
CUST_01292,Budget,2022-10-02,8816.279999999999,352.65119999999996,25,2022-02-22,2024-08-15,905,17,Premium,Frequent
CUST_01293,Budget,2022-06-22,1092.43,121.38111111111112,9,2022-07-24,2024-08-01,739,31,Low,Occasional
CUST_01294,Budget,2022-03-04,643.28,321.64,2,2022-09-06,2024-07-05,668,58,Low,Infrequent
CUST_01295,Regular,2022-05-04,2658.19,221.51583333333335,12,2022-01-12,2024-06-11,881,82,Medium,Regular
CUST_01296,Budget,2022-10-02,1587.99,158.799,10,2022-02-02,2024-08-20,930,12,Low,Occasional
CUST_01297,Budget,2022-04-30,3292.31,274.3591666666667,12,2022-01-21,2024-07-05,896,58,Medium,Regular
CUST_01298,Budget,2022-11-13,2570.5299999999997,367.2185714285714,7,2022-03-12,2024-08-06,878,26,Medium,Infrequent
CUST_01299,Premium,2022-10-13,7737.71,644.8091666666667,12,2022-02-08,2024-08-12,916,20,Premium,Regular
CUST_01300,Premium,2022-06-10,6835.92,759.5466666666666,9,2022-03-11,2024-07-29,871,34,Premium,Occasional
CUST_01301,Regular,2022-03-30,5103.18,300.1870588235294,17,2022-02-27,2024-08-29,914,3,High,Frequent
CUST_01302,Budget,2022-11-05,1442.7,206.1,7,2022-03-06,2024-08-03,881,29,Low,Infrequent
CUST_01303,Regular,2022-11-30,12043.49,802.8993333333333,15,2022-01-12,2024-06-12,882,81,Premium,Frequent
CUST_01304,Budget,2022-07-15,1092.48,364.16,3,2022-07-18,2023-09-10,419,357,Low,Infrequent
CUST_01305,Premium,2022-09-21,3293.2599999999998,253.3276923076923,13,2022-03-25,2024-08-07,866,25,Medium,Frequent
CUST_01306,Budget,2022-05-05,957.91,119.73875,8,2022-07-31,2024-07-17,717,46,Low,Infrequent
CUST_01307,Regular,2022-04-30,1506.62,136.96545454545455,11,2022-03-12,2024-06-03,814,90,Low,Regular
CUST_01308,Premium,2022-07-02,5308.53,408.3484615384615,13,2022-07-17,2024-07-29,743,34,High,Frequent
CUST_01309,Regular,2022-03-03,2068.91,229.87888888888887,9,2022-01-06,2024-01-28,752,217,Medium,Occasional
CUST_01310,Budget,2022-06-07,5359.95,357.33,15,2022-01-12,2024-07-22,922,41,Premium,Frequent
CUST_01311,Regular,2022-09-24,6066.0199999999995,433.28714285714284,14,2022-07-19,2024-08-19,762,13,Premium,Frequent
CUST_01312,Budget,2022-02-19,7160.17,795.5744444444445,9,2022-04-29,2024-08-30,854,2,Premium,Occasional
CUST_01313,Regular,2022-05-29,4159.28,462.1422222222222,9,2022-06-15,2024-07-01,747,62,High,Occasional
CUST_01314,Premium,2022-10-03,15138.31,1081.307857142857,14,2022-09-08,2024-08-08,700,24,Premium,Frequent
CUST_01315,Regular,2022-06-21,3992.02,307.0784615384615,13,2022-07-06,2024-07-27,752,36,High,Frequent
CUST_01316,Premium,2022-07-20,3991.0899999999997,362.8263636363636,11,2022-04-22,2024-07-30,830,33,High,Regular
CUST_01317,Budget,2022-11-20,3967.31,566.7585714285714,7,2022-01-18,2023-11-27,678,279,High,Infrequent
CUST_01318,Budget,2022-08-04,1998.69,166.5575,12,2022-07-01,2024-07-20,750,43,Low,Regular
CUST_01319,Budget,2022-01-08,2468.85,352.6928571428571,7,2022-03-03,2024-06-21,841,72,Medium,Infrequent
CUST_01320,Regular,2022-11-28,2481.62,190.89384615384614,13,2022-01-22,2024-08-07,928,25,Medium,Frequent
CUST_01321,Budget,2022-06-23,2711.19,301.24333333333334,9,2022-02-08,2024-07-03,876,60,Medium,Occasional
CUST_01322,Budget,2022-12-27,1735.78,192.86444444444444,9,2022-11-27,2024-08-06,618,26,Low,Occasional
CUST_01323,Regular,2022-11-04,4909.17,377.6284615384615,13,2022-02-24,2024-07-11,868,52,High,Frequent
CUST_01324,Regular,2022-08-20,5167.710000000001,738.2442857142859,7,2022-01-11,2023-08-18,584,380,High,Infrequent
CUST_01325,Budget,2022-02-07,901.61,112.70125,8,2022-05-09,2024-02-21,653,193,Low,Infrequent
CUST_01326,Regular,2022-06-06,3634.85,363.485,10,2022-02-11,2024-07-18,888,45,High,Occasional
CUST_01327,Regular,2022-11-07,2314.03,231.40300000000002,10,2022-02-16,2024-08-29,925,3,Medium,Occasional
CUST_01328,Regular,2022-01-28,5241.87,748.8385714285714,7,2022-01-02,2024-02-26,785,188,High,Infrequent
CUST_01329,Regular,2022-03-17,1475.3600000000001,210.7657142857143,7,2022-01-26,2024-08-29,946,3,Low,Infrequent
CUST_01330,Regular,2022-12-08,2114.48,264.31,8,2022-01-02,2024-08-14,955,18,Medium,Infrequent
CUST_01331,Regular,2022-06-11,5513.88,459.49,12,2022-01-01,2024-08-03,945,29,Premium,Regular
CUST_01332,Regular,2022-12-27,6571.299999999999,547.6083333333332,12,2022-02-06,2024-06-17,862,76,Premium,Regular
CUST_01333,Regular,2022-03-28,3071.61,341.29,9,2022-01-05,2024-06-16,893,77,Medium,Occasional
CUST_01334,Regular,2022-08-02,1884.27,171.2972727272727,11,2022-01-03,2024-03-08,795,177,Low,Regular
CUST_01335,Regular,2022-03-02,2006.74,250.8425,8,2022-02-23,2024-06-19,847,74,Low,Infrequent
CUST_01336,Regular,2022-08-06,3080.19,236.93769230769232,13,2022-04-20,2024-07-25,827,38,Medium,Frequent
CUST_01337,Budget,2022-12-28,1008.7099999999999,336.2366666666666,3,2022-09-21,2023-02-16,148,563,Low,Infrequent
CUST_01338,Budget,2022-04-03,338.94,56.49,6,2022-02-07,2024-05-26,839,98,Low,Infrequent
CUST_01339,Regular,2022-12-21,4447.11,277.944375,16,2022-02-03,2024-05-23,840,101,High,Frequent
CUST_01340,Premium,2022-10-18,3789.0499999999997,291.4653846153846,13,2022-02-24,2024-03-29,764,156,High,Frequent
CUST_01341,Regular,2022-12-06,1608.68,321.736,5,2022-03-09,2023-05-19,436,471,Low,Infrequent
CUST_01342,Regular,2022-05-21,6678.91,556.5758333333333,12,2022-07-01,2024-08-14,775,18,Premium,Regular
CUST_01343,Regular,2022-02-18,2405.7000000000003,240.57000000000002,10,2022-04-27,2024-08-08,834,24,Medium,Occasional
CUST_01344,Premium,2022-07-09,14094.42,1566.0466666666666,9,2022-02-20,2024-08-16,908,16,Premium,Occasional
CUST_01345,Budget,2022-12-19,1623.99,180.44333333333333,9,2022-02-08,2024-08-04,908,28,Low,Occasional
CUST_01346,Regular,2022-12-07,1670.77,151.8881818181818,11,2022-01-23,2024-04-08,806,146,Low,Regular
CUST_01347,Regular,2022-07-11,6552.34,655.234,10,2022-05-29,2024-04-23,695,131,Premium,Occasional
CUST_01348,Regular,2022-12-29,5564.7699999999995,347.79812499999997,16,2022-04-29,2024-06-20,783,73,Premium,Frequent
CUST_01349,Premium,2022-08-21,10311.16,572.8422222222222,18,2022-02-18,2024-04-17,789,137,Premium,Frequent
CUST_01350,Regular,2022-02-06,5206.2300000000005,347.08200000000005,15,2022-02-13,2024-07-31,899,32,High,Frequent
CUST_01351,Regular,2022-01-17,808.0600000000001,134.67666666666668,6,2023-02-04,2024-06-20,502,73,Low,Infrequent
CUST_01352,Premium,2022-11-03,10487.300000000001,655.4562500000001,16,2022-01-21,2024-08-27,949,5,Premium,Frequent
CUST_01353,Budget,2022-07-02,3707.38,370.738,10,2022-01-06,2024-07-24,930,39,High,Occasional
CUST_01354,Budget,2022-07-11,807.78,134.63,6,2022-03-06,2024-04-12,768,142,Low,Infrequent
CUST_01355,Budget,2022-05-27,2161.4700000000003,432.29400000000004,5,2022-06-25,2023-12-11,534,265,Medium,Infrequent
CUST_01356,Regular,2022-05-07,6024.49,547.680909090909,11,2022-06-20,2024-01-20,579,225,Premium,Regular
CUST_01357,Regular,2022-01-01,2795.96,232.99666666666667,12,2022-01-21,2024-08-21,943,11,Medium,Regular
CUST_01358,Regular,2022-01-19,2769.93,346.24125,8,2022-01-05,2024-07-24,931,39,Medium,Infrequent
CUST_01359,Regular,2022-04-19,1049.69,209.93800000000002,5,2022-01-06,2024-03-04,788,181,Low,Infrequent
